meter_id,timestamp,region,building_type,floor_area_m2,insulation_rating,hvac_age_years,solar_kw_installed,ev_charger,hour,day_of_week,is_weekend,is_holiday,tariff_tier,temp_c,humidity_pct,wind_ms,precip_mm,grid_price_usd_per_kwh,occupancy_index,solar_generation_kwh,consumption_kwh,next_hour_consumption_kwh,lag1_kwh,lag24_kwh,roll24_mean_kwh,roll24_std_kwh,high_usage_flag,anomaly_flag,sensor_health,outage_risk_score
M003,2025-01-01 15:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,15,2,0,1,mid_peak,5.28,40.2,2.73,1.5,0.1615,0.707,3.47,0.0,0.603,0.0,,1.0192,1.1512,0,0,0.964,0.0828
M003,2025-01-01 16:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,16,2,0,1,on_peak,2.91,36.5,0.69,0.0,0.2274,0.615,2.622,0.603,1.0544,0.0,,0.9947,1.1192,0,0,0.961,0.083
M003,2025-01-01 17:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,17,2,0,1,on_peak,2.09,43.2,1.0,0.0,0.2309,0.423,1.428,1.0544,1.9583,0.603,,0.9981,1.0859,0,0,0.97,0.1105
M003,2025-01-01 18:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,18,2,0,1,on_peak,3.16,50.6,6.1,0.0,0.223,0.242,0.0,1.9583,2.2197,1.0544,,1.0486,1.078,0,0,0.973,0.113
M003,2025-01-01 19:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,19,2,0,1,on_peak,0.91,41.9,5.68,0.0,0.2339,0.25,0.0,2.2197,2.3947,1.9583,,1.1072,1.0815,0,0,0.978,0.1923
M003,2025-01-01 20:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,20,2,0,1,on_peak,2.61,55.2,2.66,0.0,0.2308,0.28,0.0,2.3947,2.8278,2.2197,,1.1685,1.0909,0,0,0.98,0.1327
M003,2025-01-01 21:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,21,2,0,1,on_peak,-1.55,47.9,1.32,1.5,0.2432,0.282,0.0,2.8278,2.5516,2.3947,,1.2439,1.1218,0,0,0.988,0.0713
M003,2025-01-01 22:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,22,2,0,1,on_peak,0.03,56.7,0.56,0.0,0.2336,0.247,0.0,2.5516,2.3377,2.8278,,1.3007,1.1295,0,0,0.966,0.0919
M003,2025-01-01 23:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,23,2,0,1,on_peak,-1.72,47.9,9.21,3.0,0.2475,0.196,0.0,2.3377,1.936,2.5516,,1.344,1.1247,0,0,0.977,0.1639
M003,2025-01-02 00:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,0,3,0,0,off_peak,-0.81,50.5,0.95,0.0,0.1235,0.254,0.0,1.936,2.32,2.3377,2.6832,1.3128,1.096,0,0,0.942,0.1418
M003,2025-01-02 01:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,1,3,0,0,off_peak,-2.53,58.1,1.41,0.0,0.1396,0.299,0.0,2.32,2.1909,1.936,2.4236,1.3085,1.0916,0,0,0.973,0.0574
M003,2025-01-02 02:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,2,3,0,0,off_peak,-1.54,62.9,1.61,0.0,0.1366,0.228,0.0,2.1909,2.4696,2.32,2.1764,1.3091,1.0921,0,0,0.967,0.0951
M003,2025-01-02 03:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,3,3,0,0,off_peak,-1.0,61.0,1.3,0.0,0.1339,0.204,0.0,2.4696,2.6137,2.1909,2.319,1.3154,1.0986,0,0,0.949,0.0606
M003,2025-01-02 04:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,4,3,0,0,off_peak,-1.25,65.4,2.5,0.0,0.1398,0.293,0.0,2.6137,1.9341,2.4696,2.0707,1.338,1.1202,0,0,0.963,0.1341
M003,2025-01-02 05:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,5,3,0,0,off_peak,1.96,68.2,8.53,0.0,0.1299,0.182,0.0,1.9341,2.3496,2.6137,1.989,1.3357,1.1189,0,0,0.965,0.1601
M003,2025-01-02 06:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,6,3,0,0,off_peak,2.98,56.5,2.23,0.5,0.1118,0.272,0.0,2.3496,0.6085,1.9341,2.2084,1.3416,1.124,0,0,0.976,0.0857
M003,2025-01-02 07:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,7,3,0,0,mid_peak,3.93,62.6,3.1,0.0,0.1696,0.121,1.332,0.6085,0.0,2.3496,0.4374,1.3487,1.1186,0,0,0.97,0.0986
M003,2025-01-02 08:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,8,3,0,0,mid_peak,6.31,60.5,3.82,1.5,0.1596,0.329,2.483,0.0,0.0,0.6085,0.0,1.3487,1.1186,0,0,0.966,0.1366
M003,2025-01-02 09:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,9,3,0,0,mid_peak,7.0,59.3,4.46,0.0,0.1584,0.347,4.021,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.956,0.1537
M003,2025-01-02 10:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,10,3,0,0,mid_peak,4.9,62.4,2.67,0.0,0.1644,0.638,4.728,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.986,0.095
M003,2025-01-02 11:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,11,3,0,0,mid_peak,6.42,54.6,1.21,0.0,0.1598,0.707,5.755,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,1.0,0.0541
M003,2025-01-02 12:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,12,3,0,0,mid_peak,5.06,43.0,3.85,3.0,0.1571,0.892,5.559,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.969,0.1503
M003,2025-01-02 13:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,13,3,0,0,mid_peak,5.9,51.0,6.94,0.0,0.1576,0.872,4.969,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.969,0.1658
M003,2025-01-02 14:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,14,3,0,0,mid_peak,4.56,43.6,1.55,0.0,0.1683,0.834,4.699,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.977,0.0575
M003,2025-01-02 15:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,15,3,0,0,mid_peak,7.26,50.9,3.22,0.0,0.157,0.713,3.877,0.0,0.0,0.0,0.0,1.3487,1.1186,0,0,0.95,0.1041
M003,2025-01-02 16:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,16,3,0,0,on_peak,4.55,51.2,3.95,1.5,0.2223,0.628,2.536,0.0,1.0486,0.0,0.603,1.3236,1.1426,0,0,0.954,0.137
M003,2025-01-02 17:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,17,3,0,0,on_peak,2.71,32.3,1.83,0.0,0.231,0.476,1.493,1.0486,2.4218,0.0,1.0544,1.3234,1.1426,0,0,0.978,0.0447
M003,2025-01-02 18:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,18,3,0,0,on_peak,3.79,40.4,4.43,0.0,0.2228,0.304,0.0,2.4218,2.4265,1.0486,1.9583,1.3427,1.1577,0,0,0.983,0.1003
M003,2025-01-02 19:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,19,3,0,0,on_peak,-2.29,47.5,5.37,0.0,0.2502,0.271,0.0,2.4265,2.2671,2.4218,2.2197,1.3513,1.1652,0,0,0.968,0.1353
M003,2025-01-02 20:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,20,3,0,0,on_peak,-3.02,37.9,3.22,0.0,0.2484,0.2,0.0,2.2671,2.2642,2.4265,2.3947,1.346,1.1605,0,0,0.973,0.0914
M003,2025-01-02 21:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,21,3,0,0,on_peak,0.37,52.6,4.32,0.0,0.2301,0.191,0.0,2.2642,2.2148,2.2671,2.8278,1.3225,1.1347,0,0,0.964,0.0967
M003,2025-01-02 22:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,22,3,0,0,on_peak,-1.37,56.3,2.24,0.0,0.24,0.182,0.0,2.2148,2.3873,2.2642,2.5516,1.3085,1.1208,0,0,0.978,0.141
M003,2025-01-02 23:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,23,3,0,0,on_peak,-1.49,51.4,0.9,0.0,0.24,0.175,0.0,2.3873,2.616,2.2148,2.3377,1.3105,1.1228,0,0,0.963,0.0847
M003,2025-01-03 00:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,0,4,0,0,off_peak,-3.99,50.4,1.17,0.0,0.1395,0.236,0.0,2.616,2.6194,2.3873,1.936,1.3389,1.1476,0,0,0.966,0.0661
M003,2025-01-03 01:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,1,4,0,0,off_peak,-1.9,43.7,7.8,0.0,0.1298,0.236,0.0,2.6194,2.5015,2.616,2.32,1.3513,1.1603,0,0,1.0,0.2063
M003,2025-01-03 02:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,2,4,0,0,off_peak,1.54,64.9,5.41,0.0,0.1377,0.123,0.0,2.5015,2.4001,2.6194,2.1909,1.3643,1.1717,0,0,0.973,0.1615
M003,2025-01-03 03:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,3,4,0,0,off_peak,0.41,74.1,1.11,0.0,0.135,0.191,0.0,2.4001,2.5434,2.5015,2.4696,1.3614,1.169,0,0,0.964,0.0695
M003,2025-01-03 04:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,4,4,0,0,off_peak,0.25,74.4,1.01,0.0,0.1324,0.336,0.0,2.5434,2.543,2.4001,2.6137,1.3585,1.1658,0,0,0.98,0.1231
M003,2025-01-03 05:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,5,4,0,0,off_peak,0.31,63.5,3.91,1.5,0.1315,0.279,0.0,2.543,2.8614,2.5434,1.9341,1.3838,1.1853,0,0,0.951,0.1476
M003,2025-01-03 06:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,6,4,0,0,off_peak,1.41,58.4,11.97,0.0,0.1338,0.343,0.0,2.8614,1.033,2.543,2.3496,1.4052,1.2078,0,0,0.951,0.1939
M003,2025-01-03 07:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,7,4,0,0,mid_peak,-0.16,69.7,2.73,0.0,0.1683,0.226,1.582,1.033,0.0489,2.8614,0.6085,1.4228,1.1987,0,0,0.957,0.113
M003,2025-01-03 08:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,8,4,0,0,mid_peak,4.39,62.9,1.36,0.0,0.1659,0.33,2.53,0.0489,0.0,1.033,0.0,1.4249,1.1962,0,0,0.995,0.0626
M003,2025-01-03 09:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,9,4,0,0,mid_peak,6.1,64.9,4.6,0.0,0.154,0.417,3.726,0.0,0.0,0.0489,0.0,1.4249,1.1962,0,0,0.965,0.1001
M003,2025-01-03 10:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,10,4,0,0,mid_peak,3.1,61.8,5.94,0.0,0.1722,0.602,5.493,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.973,0.1089
M003,2025-01-03 11:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,11,4,0,0,mid_peak,4.87,58.1,3.91,3.0,0.1589,0.76,5.062,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.965,0.1107
M003,2025-01-03 12:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,12,4,0,0,mid_peak,4.26,61.2,3.53,0.0,0.1663,0.885,5.623,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.986,0.1124
M003,2025-01-03 13:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,13,4,0,0,mid_peak,4.42,58.8,1.09,0.0,0.174,0.879,5.253,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.962,0.0717
M003,2025-01-03 14:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,14,4,0,0,mid_peak,5.54,46.9,4.66,0.0,0.1671,0.827,4.641,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.955,0.1497
M003,2025-01-03 15:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,15,4,0,0,mid_peak,1.7,42.4,3.96,0.5,0.1661,0.702,3.506,0.0,0.0,0.0,0.0,1.4249,1.1962,0,0,0.977,0.1672
M003,2025-01-03 16:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,16,4,0,0,on_peak,4.92,31.3,1.98,0.0,0.2213,0.593,3.074,0.0,1.4198,0.0,0.0,1.4249,1.1962,0,0,0.96,0.0833
M003,2025-01-03 17:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,17,4,0,0,on_peak,4.17,43.3,0.82,0.0,0.223,0.49,1.336,1.4198,2.7554,0.0,1.0486,1.4403,1.1936,0,0,0.966,0.0722
M003,2025-01-03 18:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,18,4,0,0,on_peak,1.62,38.4,1.85,0.0,0.2311,0.386,0.0,2.7554,2.8059,1.4198,2.4218,1.4542,1.2073,0,0,0.969,0.1098
M003,2025-01-03 19:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,19,4,0,0,on_peak,-2.76,47.9,2.58,0.0,0.2547,0.339,0.0,2.8059,2.567,2.7554,2.4265,1.47,1.223,0,0,0.973,0.1255
M003,2025-01-03 20:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,20,4,0,0,on_peak,-1.49,44.3,4.14,0.0,0.2417,0.253,0.0,2.567,2.3669,2.8059,2.2671,1.4825,1.233,0,0,0.972,0.1239
M003,2025-01-03 21:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,21,4,0,0,on_peak,1.02,46.6,4.65,0.0,0.2449,0.254,0.0,2.3669,2.4739,2.567,2.2642,1.4868,1.236,0,0,0.941,0.1299
M003,2025-01-03 22:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,22,4,0,0,on_peak,-5.63,54.9,2.4,0.0,0.2529,0.135,0.0,2.4739,2.5788,2.3669,2.2148,1.4976,1.2437,0,0,0.951,0.0606
M003,2025-01-03 23:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,23,4,0,0,on_peak,-2.38,54.8,2.25,0.5,0.2454,0.254,0.0,2.5788,2.3045,2.4739,2.3873,1.5056,1.2503,0,0,0.956,0.1202
M003,2025-01-04 00:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,0,5,1,0,off_peak,-3.77,54.3,5.2,1.5,0.1389,0.109,0.0,2.3045,2.2501,2.5788,2.616,1.4926,1.2398,0,0,0.977,0.1857
M003,2025-01-04 01:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,1,5,1,0,off_peak,-0.66,67.7,3.3,0.0,0.1343,0.141,0.0,2.2501,2.2046,2.3045,2.6194,1.4772,1.2275,0,0,0.98,0.1359
M003,2025-01-04 02:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,2,5,1,0,off_peak,-2.48,64.4,3.93,0.0,0.1404,0.158,0.0,2.2046,1.8296,2.2501,2.5015,1.4649,1.2182,0,0,0.97,0.1732
M003,2025-01-04 03:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,3,5,1,0,off_peak,-0.22,59.6,2.0,0.0,0.1386,0.05,0.0,1.8296,1.991,2.2046,2.4001,1.4411,1.2046,0,0,0.949,0.1097
M003,2025-01-04 04:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,4,5,1,0,off_peak,0.85,61.4,5.13,0.0,0.1296,0.103,0.0,1.991,1.7677,1.8296,2.5434,1.4181,1.1878,0,0,0.978,0.1755
M003,2025-01-04 05:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,5,5,1,0,off_peak,3.72,69.4,1.62,0.0,0.1236,0.05,0.0,1.7677,1.598,1.991,2.543,1.3858,1.1662,0,0,0.987,0.0911
M003,2025-01-04 06:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,6,5,1,0,off_peak,1.7,66.2,8.5,0.0,0.1281,0.061,0.0,1.598,0.1264,1.7677,2.8614,1.3331,1.1245,0,0,0.981,0.1837
M003,2025-01-04 07:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,7,5,1,0,mid_peak,3.6,57.9,0.98,0.0,0.1711,0.108,1.515,0.1264,0.0,1.598,1.033,1.2954,1.1499,0,0,0.985,0.0299
M003,2025-01-04 08:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,8,5,1,0,mid_peak,1.77,69.0,2.72,0.0,0.1649,0.175,2.762,0.0,0.0,0.1264,0.0489,1.2933,1.1523,0,0,0.953,0.1503
M003,2025-01-04 09:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,9,5,1,0,mid_peak,6.61,69.6,0.91,0.0,0.1566,0.303,4.225,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.965,0.1134
M003,2025-01-04 10:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,10,5,1,0,mid_peak,4.32,67.1,3.74,0.0,0.1736,0.43,4.299,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.996,0.0881
M003,2025-01-04 11:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,11,5,1,0,mid_peak,5.02,66.8,5.55,0.0,0.1523,0.621,5.38,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.958,0.1468
M003,2025-01-04 12:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,12,5,1,0,mid_peak,5.97,67.4,3.94,0.0,0.1649,0.745,5.558,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.971,0.072
M003,2025-01-04 13:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,13,5,1,0,mid_peak,3.52,62.8,1.91,0.0,0.1726,0.812,5.827,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.946,0.0739
M003,2025-01-04 14:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,14,5,1,0,mid_peak,5.81,52.0,0.91,1.5,0.1656,0.737,4.49,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.959,0.0625
M003,2025-01-04 15:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,15,5,1,0,mid_peak,6.28,46.7,1.9,0.0,0.1571,0.594,4.103,0.0,0.0,0.0,0.0,1.2933,1.1523,0,0,0.951,0.0895
M003,2025-01-04 16:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,16,5,1,0,on_peak,4.44,35.4,4.02,0.0,0.2269,0.487,3.015,0.0,1.0091,0.0,0.0,1.2933,1.1523,0,0,0.954,0.1763
M003,2025-01-04 17:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,17,5,1,0,on_peak,0.65,45.4,1.18,0.0,0.2378,0.361,1.448,1.0091,1.9956,0.0,1.4198,1.2762,1.1534,0,0,0.975,0.0679
M003,2025-01-04 18:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,18,5,1,0,on_peak,1.81,48.1,0.64,0.0,0.2336,0.23,0.0,1.9956,2.1931,1.0091,2.7554,1.2445,1.121,0,0,0.981,0.1106
M003,2025-01-04 19:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,19,5,1,0,on_peak,2.08,45.6,2.21,0.0,0.2244,0.154,0.0,2.1931,2.8294,1.9956,2.8059,1.219,1.0904,0,0,0.985,0.1025
M003,2025-01-04 20:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,20,5,1,0,on_peak,-2.82,35.0,0.93,0.5,0.2452,0.223,0.0,2.8294,2.5078,2.1931,2.567,1.2299,1.1058,0,0,0.964,0.0597
M003,2025-01-04 21:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,21,5,1,0,on_peak,-2.44,46.2,3.2,0.0,0.2457,0.05,0.0,2.5078,2.61,2.8294,2.3669,1.2358,1.1124,0,0,0.967,0.0884
M003,2025-01-04 22:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,22,5,1,0,on_peak,-0.15,53.9,2.4,0.0,0.2502,0.103,0.0,2.61,2.3442,2.5078,2.4739,1.2415,1.1193,0,0,0.967,0.0695
M003,2025-01-04 23:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,23,5,1,0,on_peak,-1.46,46.3,2.15,0.0,0.2358,0.063,0.0,2.3442,2.0804,2.61,2.5788,1.2317,1.1081,0,0,0.99,0.0993
M003,2025-01-05 00:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,0,6,1,0,off_peak,-1.38,56.0,9.17,0.0,0.1338,0.05,0.0,2.0804,1.8398,2.3442,2.3045,1.2224,1.0996,0,0,0.989,0.1221
M003,2025-01-05 01:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,1,6,1,0,off_peak,0.93,60.2,3.53,0.0,0.1318,0.05,0.0,1.8398,2.0842,2.0804,2.2501,1.2053,1.086,0,0,0.978,0.1574
M003,2025-01-05 02:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,2,6,1,0,off_peak,-0.76,66.7,0.22,1.5,0.1332,0.05,0.0,2.0842,2.2577,1.8398,2.2046,1.2003,1.0815,0,0,0.971,0.0767
M003,2025-01-05 03:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,3,6,1,0,off_peak,0.16,72.3,8.38,0.0,0.1321,0.056,0.0,2.2577,2.01,2.0842,1.8296,1.2181,1.0957,0,0,0.97,0.1976
M003,2025-01-05 04:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,4,6,1,0,off_peak,4.07,61.4,2.7,0.0,0.1158,0.05,0.0,2.01,2.0601,2.2577,1.991,1.2189,1.0963,0,0,0.972,0.1336
M003,2025-01-05 05:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,5,6,1,0,off_peak,0.64,65.8,2.0,0.0,0.1318,0.061,0.0,2.0601,1.7987,2.01,1.7677,1.2311,1.1043,0,0,0.953,0.1358
M003,2025-01-05 06:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,6,6,1,0,off_peak,0.8,66.3,3.05,0.0,0.1248,0.093,0.0,1.7987,0.1849,2.0601,1.598,1.2394,1.1079,0,0,0.971,0.121
M003,2025-01-05 07:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,7,6,1,0,mid_peak,3.68,68.6,1.02,0.0,0.1659,0.103,1.404,0.1849,0.0,1.7987,0.1264,1.2419,1.1054,0,0,0.944,0.1219
M003,2025-01-05 08:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,8,6,1,0,mid_peak,4.66,66.9,2.34,0.0,0.1634,0.187,2.758,0.0,0.0,0.1849,0.0,1.2419,1.1054,0,0,0.967,0.0801
M003,2025-01-05 09:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,9,6,1,0,mid_peak,4.04,70.6,5.03,0.0,0.172,0.356,3.72,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.965,0.1702
M003,2025-01-05 10:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,10,6,1,0,mid_peak,3.92,46.0,2.09,0.0,0.1537,0.408,4.459,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.958,0.0691
M003,2025-01-05 11:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,11,6,1,0,mid_peak,9.33,60.1,1.73,0.0,0.1414,0.601,5.509,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.966,0.1194
M003,2025-01-05 12:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,12,6,1,0,mid_peak,6.49,57.9,1.45,0.0,0.1559,0.598,5.677,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.996,0.1019
M003,2025-01-05 13:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,13,6,1,0,mid_peak,4.77,51.0,4.53,1.5,0.1679,0.766,4.923,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.958,0.1839
M003,2025-01-05 14:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,14,6,1,0,mid_peak,6.84,36.4,3.25,0.0,0.1598,0.776,5.018,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.974,0.0575
M003,2025-01-05 15:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,15,6,1,0,mid_peak,4.66,47.6,8.39,0.0,0.1637,0.638,3.548,0.0,0.0,0.0,0.0,1.2419,1.1054,0,0,0.979,0.2206
M003,2025-01-05 16:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,16,6,1,0,on_peak,3.62,42.1,7.57,0.0,0.2314,0.439,2.858,0.0,0.5026,0.0,0.0,1.2419,1.1054,0,0,0.94,0.1954
M003,2025-01-05 17:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,17,6,1,0,on_peak,3.88,55.4,2.19,0.0,0.2196,0.29,1.516,0.5026,2.6264,0.0,1.0091,1.2208,1.1149,0,0,0.982,0.096
M003,2025-01-05 18:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,18,6,1,0,on_peak,0.06,47.3,3.86,0.0,0.2339,0.284,0.0,2.6264,2.375,0.5026,1.9956,1.2471,1.1411,0,0,0.959,0.1159
M003,2025-01-05 19:00:00,NE,commercial,72,0.5932756168940916,10.157637733103986,5.61200348341365,1,19,6,1,0,on_peak,1.49,40.6,1.93,0.0,0.2346,0.158,0.0,2.375,2.0377,2.6264,2.1931,1.2546,1.1482,0,0,0.956,0.0921
